CI,source_file,status,rows_total,rows_complete,rows_inside_domain,inside_ratio_complete,inside_ratio_raw,environment_observed_grids,environment_grid_coverage,observed_building_grids,observed_building_fraction,environment_label_conflict_grids,environment_label_conflict_fraction,building_fraction,measured_outdoor_rows,candidate_target_grids,candidate_target_grid_coverage,excluded_target_on_building_grids,excluded_target_on_building_fraction,measured_outdoor_grids,measured_grid_coverage,multi_measurement_target_grids,multi_measurement_target_fraction,target_on_building_grids,target_on_building_fraction,rsp_dbm,gain_db_min,gain_db_max,gain_below_source_range_grids,gain_above_source_range_grids,gain_outside_source_range_fraction
1059101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,2924,2924,2924,1.0,1.0,1760,0.55,604,0.3431818181818182,330,0.1875,0.2890625,2081,1486,0.464375,330,0.22207267833109018,1156,0.36125,385,0.33304498269896193,0,0.0,12.2,-125.7,-80.53,0,0,0.0
3347701,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,584,584,584,1.0,1.0,518,0.161875,224,0.43243243243243246,24,0.04633204633204633,0.6471874713897705,341,318,0.099375,24,0.07547169811320754,294,0.091875,23,0.0782312925170068,0,0.0,9.2,-124.7,-82.2,0,0,0.0
3089201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,991,991,991,1.0,1.0,834,0.260625,76,0.09112709832134293,16,0.019184652278177457,0.14218750596046448,910,774,0.241875,16,0.020671834625323,758,0.236875,123,0.16226912928759896,0,0.0,9.2,-146.2,-80.53,0,0,0.0
2372201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1475,1475,1475,1.0,1.0,966,0.301875,290,0.3002070393374741,73,0.07556935817805382,0.2434374988079071,1103,749,0.2340625,73,0.09746328437917223,676,0.21125,248,0.3668639053254438,0,0.0,12.2,-133.7,-98.02,0,0,0.0
3036101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,929,929,929,1.0,1.0,774,0.241875,59,0.07622739018087855,6,0.007751937984496124,0.15000000596046448,863,721,0.2253125,6,0.008321775312066574,715,0.2234375,126,0.17622377622377622,0,0.0,9.2,-121.2,-72.7,0,0,0.0
2488801,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1756,1756,1756,1.0,1.0,1098,0.343125,730,0.6648451730418944,298,0.27140255009107467,0.5018749833106995,816,666,0.208125,298,0.44744744744744747,368,0.115,88,0.2391304347826087,0,0.0,9.2,-122.2,-83.2,0,0,0.0
2865801,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1765,1765,1765,1.0,1.0,1250,0.390625,714,0.5712,208,0.1664,0.49562498927116394,905,744,0.2325,208,0.27956989247311825,536,0.1675,109,0.20335820895522388,0,0.0,14.2,-137.2,-89.2,0,0,0.0
1754801,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1890,1890,1890,1.0,1.0,1395,0.4359375,799,0.5727598566308244,177,0.12688172043010754,0.5771874785423279,923,773,0.2415625,177,0.22897800776196636,596,0.18625,108,0.18120805369127516,0,0.0,13.2,-138.06,-74.45,0,0,0.0
2488601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1037,1037,1037,1.0,1.0,645,0.2015625,422,0.6542635658914728,176,0.27286821705426356,0.3503125011920929,472,399,0.1246875,176,0.44110275689223055,223,0.0696875,34,0.15246636771300448,0,0.0,14.0,-125.0,-73.0,0,0,0.0
2139401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,813,813,811,0.997539975399754,0.997539975399754,643,0.2009375,277,0.4307931570762053,49,0.07620528771384137,0.44093748927116394,482,415,0.1296875,49,0.1180722891566265,366,0.114375,53,0.1448087431693989,0,0.0,9.2,-124.2,-77.95,0,0,0.0
2411101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1589,1589,1589,1.0,1.0,1193,0.3728125,712,0.5968147527242247,103,0.08633696563285834,0.6940624713897705,684,584,0.1825,103,0.17636986301369864,481,0.1503125,83,0.17255717255717257,0,0.0,11.2,-127.2,-86.4,0,0,0.0
2482201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1514,1514,1514,1.0,1.0,1187,0.3709375,776,0.6537489469250211,96,0.08087615838247683,0.6575000286102295,593,507,0.1584375,96,0.1893491124260355,411,0.1284375,65,0.15815085158150852,0,0.0,14.2,-137.7,-87.76,0,0,0.0
525201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1508,1508,1508,1.0,1.0,1049,0.3278125,219,0.20877025738798857,61,0.058150619637750235,0.3668749928474426,1267,891,0.2784375,61,0.06846240179573512,830,0.259375,300,0.3614457831325301,0,0.0,9.2,-131.2,-77.2,0,0,0.0
3215501,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1338,1338,1338,1.0,1.0,995,0.3109375,84,0.08442211055276382,5,0.005025125628140704,0.10437499731779099,1247,916,0.28625,5,0.0054585152838427945,911,0.2846875,272,0.29857299670691545,0,0.0,9.2,-125.2,-70.7,0,0,0.0
2197401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1883,1883,1883,1.0,1.0,1308,0.40875,692,0.5290519877675841,234,0.17889908256880735,0.3921875059604645,1086,850,0.265625,234,0.2752941176470588,616,0.1925,158,0.2564935064935065,0,0.0,9.2,-127.87,-71.76,0,0,0.0
2098801,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1855,1855,1855,1.0,1.0,1220,0.38125,365,0.29918032786885246,134,0.10983606557377049,0.40812501311302185,1440,989,0.3090625,134,0.13549039433771487,855,0.2671875,338,0.3953216374269006,0,0.0,11.2,-121.7,-71.2,0,0,0.0
1526401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1337,1337,1337,1.0,1.0,1133,0.3540625,249,0.21977052074139453,31,0.02736098852603707,0.17218750715255737,1070,915,0.2859375,31,0.033879781420765025,884,0.27625,137,0.15497737556561086,0,0.0,9.2,-118.53,-68.63,0,0,0.0
2121201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1451,1451,1451,1.0,1.0,1188,0.37125,533,0.44865319865319864,88,0.07407407407407407,0.5459374785423279,866,743,0.2321875,88,0.11843876177658143,655,0.2046875,109,0.166412213740458,0,0.0,9.2,-137.45,-76.2,0,0,0.0
1644101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1424,1424,1424,1.0,1.0,1066,0.333125,401,0.37617260787992496,92,0.08630393996247655,0.35468751192092896,942,757,0.2365625,92,0.1215323645970938,665,0.2078125,152,0.22857142857142856,0,0.0,12.2,-123.2,-78.7,0,0,0.0
2571201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,2196,2196,2194,0.9990892531876139,0.9990892531876139,1615,0.5046875,869,0.5380804953560372,187,0.11578947368421053,0.5171874761581421,1130,933,0.2915625,187,0.20042872454448016,746,0.233125,152,0.2037533512064343,0,0.0,9.2,-130.2,-78.2,0,0,0.0
2343901,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,976,976,976,1.0,1.0,752,0.235,437,0.5811170212765957,111,0.14760638297872342,0.3384374976158142,483,426,0.133125,111,0.2605633802816901,315,0.0984375,50,0.15873015873015872,0,0.0,9.2,-120.2,-89.10000000000001,0,0,0.0
2531701,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,781,781,781,1.0,1.0,552,0.1725,282,0.5108695652173914,99,0.1793478260869565,0.5418750047683716,434,369,0.1153125,99,0.2682926829268293,270,0.084375,61,0.22592592592592592,0,0.0,12.2,-126.2,-80.7,0,0,0.0
155801,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1562,1562,1562,1.0,1.0,1126,0.351875,482,0.4280639431616341,157,0.13943161634103018,0.36656248569488525,994,801,0.2503125,157,0.19600499375780275,644,0.20125,145,0.2251552795031056,0,0.0,9.2,-117.7,-81.2,0,0,0.0
327001,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,497,497,497,1.0,1.0,433,0.1353125,147,0.3394919168591224,8,0.018475750577367205,0.43062499165534973,334,294,0.091875,8,0.027210884353741496,286,0.089375,40,0.13986013986013987,0,0.0,9.2,-110.2,-76.2,0,0,0.0
1138301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,606,606,606,1.0,1.0,446,0.139375,142,0.3183856502242152,46,0.1031390134529148,0.1381250023841858,451,350,0.109375,46,0.13142857142857142,304,0.095,75,0.24671052631578946,0,0.0,16.2,-134.2,-90.87,0,0,0.0
2668601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,244,244,244,1.0,1.0,227,0.0709375,3,0.013215859030837005,0,0.0,0.00937500037252903,240,224,0.07,0,0.0,224,0.07,16,0.07142857142857142,0,0.0,9.2,-122.7,-90.53,0,0,0.0
3047901,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,666,666,666,1.0,1.0,558,0.174375,164,0.2939068100358423,30,0.053763440860215055,0.2006250023841858,489,424,0.1325,30,0.07075471698113207,394,0.123125,59,0.14974619289340102,0,0.0,9.2,-116.7,-68.7,0,0,0.0
471801,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,2682,2682,2682,1.0,1.0,1567,0.4896875,932,0.5947670708359923,429,0.2737715379706445,0.567187488079071,1460,1064,0.3325,429,0.4031954887218045,635,0.1984375,257,0.4047244094488189,0,0.0,11.2,-125.7,-70.88,0,0,0.0
3269401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,471,471,471,1.0,1.0,374,0.116875,0,0.0,0,0.0,0.0,471,374,0.116875,0,0.0,374,0.116875,95,0.2540106951871658,0,0.0,15.2,-109.7,-88.7,0,0,0.0
2842001,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,968,968,968,1.0,1.0,787,0.2459375,447,0.567979669631512,49,0.062261753494282084,0.6184375286102295,453,389,0.1215625,49,0.12596401028277635,340,0.10625,55,0.16176470588235295,0,0.0,9.2,-132.53,-76.63000000000001,0,0,0.0
2233601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1818,1818,1818,1.0,1.0,1037,0.3240625,588,0.5670202507232401,353,0.3404050144648023,0.5012500286102295,1104,802,0.250625,353,0.4401496259351621,449,0.1403125,233,0.5189309576837416,0,0.0,14.2,-134.7,-81.87,0,0,0.0
1222601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1595,1595,1595,1.0,1.0,1193,0.3728125,678,0.5683151718357083,163,0.1366303436714166,0.5874999761581421,831,678,0.211875,163,0.24041297935103245,515,0.1609375,123,0.23883495145631067,0,0.0,9.2,-126.87,-74.08,0,0,0.0
2099601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1744,1744,1744,1.0,1.0,1312,0.41,643,0.49009146341463417,164,0.125,0.40312498807907104,1015,833,0.2603125,164,0.19687875150060025,669,0.2090625,133,0.19880418535127056,0,0.0,11.2,-126.7,-78.2,0,0,0.0
182301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,716,716,716,1.0,1.0,608,0.19,39,0.06414473684210527,6,0.009868421052631578,0.045625001192092896,672,575,0.1796875,6,0.010434782608695653,569,0.1778125,86,0.15114235500878734,0,0.0,13.2,-128.2,-87.53,0,0,0.0
452901,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1513,1513,1513,1.0,1.0,1027,0.3209375,426,0.4148003894839338,92,0.08958130477117819,0.3112500011920929,919,693,0.2165625,92,0.13275613275613277,601,0.1878125,176,0.2928452579034942,0,0.0,9.2,-120.5,-81.7,0,0,0.0
2694001,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,2220,2220,2220,1.0,1.0,1496,0.4675,523,0.34959893048128343,229,0.15307486631016043,0.43562498688697815,1599,1202,0.375625,229,0.19051580698835274,973,0.3040625,279,0.2867420349434738,0,0.0,9.2,-124.95,-75.7,0,0,0.0
2441201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,775,775,775,1.0,1.0,581,0.1815625,317,0.5456110154905336,58,0.09982788296041308,0.49000000953674316,395,322,0.100625,58,0.18012422360248448,264,0.0825,53,0.20075757575757575,0,0.0,12.2,-125.7,-84.98,0,0,0.0
1879101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,2150,2150,2150,1.0,1.0,1572,0.49125,775,0.49300254452926207,274,0.1743002544529262,0.49125000834465027,1263,1071,0.3346875,274,0.25583566760037346,797,0.2490625,178,0.2233375156838143,0,0.0,10.2,-137.7,-73.2,0,0,0.0
2619601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1798,1798,1798,1.0,1.0,1437,0.4490625,618,0.430062630480167,137,0.0953375086986778,0.40562498569488525,1104,956,0.29875,137,0.14330543933054393,819,0.2559375,128,0.1562881562881563,0,0.0,9.2,-120.2,-76.2,0,0,0.0
1075901,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1892,1892,1892,1.0,1.0,1541,0.4815625,342,0.22193380921479558,45,0.029201817001946788,0.2084375023841858,1545,1244,0.38875,45,0.03617363344051447,1199,0.3746875,289,0.24103419516263552,0,0.0,15.2,-130.2,-76.87,0,0,0.0
1406501,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,509,509,509,1.0,1.0,332,0.10375,163,0.49096385542168675,57,0.1716867469879518,0.1912499964237213,279,226,0.070625,57,0.252212389380531,169,0.0528125,46,0.27218934911242604,0,0.0,16.2,-151.7,-86.2,1,0,0.005917159763313609
2086101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1065,1065,1065,1.0,1.0,984,0.3075,220,0.22357723577235772,20,0.02032520325203252,0.3284375071525574,835,784,0.245,20,0.025510204081632654,764,0.23875,47,0.061518324607329845,0,0.0,10.2,-122.7,-73.2,0,0,0.0
3129401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1513,1513,1513,1.0,1.0,1139,0.3559375,195,0.17120280948200176,54,0.04741000877963126,0.2890625,1303,998,0.311875,54,0.05410821643286573,944,0.295,239,0.2531779661016949,0,0.0,12.2,-129.2,-76.53,0,0,0.0
1096301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1263,1263,1263,1.0,1.0,1054,0.329375,73,0.06925996204933586,1,0.0009487666034155598,0.11562500149011612,1179,982,0.306875,1,0.0010183299389002036,981,0.3065625,174,0.17737003058103976,0,0.0,16.2,-122.53,-81.2,0,0,0.0
1583901,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1357,1357,1357,1.0,1.0,997,0.3115625,305,0.3059177532597793,102,0.10230692076228685,0.3387500047683716,995,794,0.248125,102,0.12846347607052896,692,0.21625,161,0.23265895953757226,0,0.0,9.2,-132.53,-77.7,0,0,0.0
289201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,963,963,963,1.0,1.0,840,0.2625,312,0.37142857142857144,18,0.02142857142857143,0.3668749928474426,608,546,0.170625,18,0.03296703296703297,528,0.165,61,0.11553030303030302,0,0.0,12.2,-128.7,-77.8,0,0,0.0
3247901,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1253,1253,1253,1.0,1.0,967,0.3021875,121,0.125129265770424,37,0.038262668045501554,0.09031250327825546,1109,883,0.2759375,37,0.04190260475651189,846,0.264375,188,0.2222222222222222,0,0.0,9.2,-119.87,-71.82,0,0,0.0
1380201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,2052,2052,2052,1.0,1.0,1374,0.429375,147,0.10698689956331878,62,0.04512372634643377,0.1756249964237213,1880,1289,0.4028125,62,0.04809930178432894,1227,0.3834375,439,0.35778321108394456,0,0.0,11.2,-127.7,-75.2,0,0,0.0
596101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,2376,2376,2376,1.0,1.0,1812,0.56625,865,0.4773730684326711,207,0.11423841059602649,0.5040624737739563,1383,1154,0.360625,207,0.17937608318890816,947,0.2959375,200,0.21119324181626187,0,0.0,9.2,-146.2,-79.95,0,0,0.0
2609501,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1934,1934,1934,1.0,1.0,1438,0.449375,376,0.2614742698191933,141,0.09805285118219749,0.1653124988079071,1497,1203,0.3759375,141,0.1172069825436409,1062,0.331875,227,0.2137476459510358,0,0.0,9.2,-127.2,-73.53,0,0,0.0
1882801,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1398,1398,1398,1.0,1.0,698,0.218125,254,0.3638968481375358,187,0.2679083094555874,0.41468751430511475,1084,631,0.1971875,187,0.29635499207606975,444,0.13875,282,0.6351351351351351,0,0.0,14.0,-130.5,-87.26,0,0,0.0
446701,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,242,242,242,1.0,1.0,230,0.071875,25,0.10869565217391304,1,0.004347826086956522,0.0846875011920929,217,206,0.064375,1,0.0048543689320388345,205,0.0640625,11,0.05365853658536585,0,0.0,12.2,-123.7,-82.7,0,0,0.0
3214301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,823,823,823,1.0,1.0,599,0.1871875,162,0.2704507512520868,26,0.04340567612687813,0.34437501430511475,633,463,0.1446875,26,0.056155507559395246,437,0.1365625,141,0.32265446224256294,0,0.0,11.2,-140.2,-80.7,0,0,0.0
2129701,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1727,1727,1727,1.0,1.0,1016,0.3175,630,0.6200787401574803,246,0.2421259842519685,0.6240624785423279,878,632,0.1975,246,0.38924050632911394,386,0.120625,154,0.39896373056994816,0,0.0,11.2,-133.7,-72.28,0,0,0.0
2251701,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,2247,2247,2247,1.0,1.0,1615,0.5046875,768,0.47554179566563465,216,0.13374613003095975,0.44343748688697815,1337,1063,0.3321875,216,0.20319849482596425,847,0.2646875,201,0.23730814639905548,0,0.0,9.2,-129.2,-80.79,0,0,0.0
2121401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1410,1410,1410,1.0,1.0,954,0.298125,505,0.5293501048218029,178,0.18658280922431866,0.3540624976158142,780,627,0.1959375,178,0.2838915470494418,449,0.1403125,105,0.23385300668151449,0,0.0,10.2,-130.2,-71.7,0,0,0.0
467201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,702,702,702,1.0,1.0,552,0.1725,63,0.11413043478260869,11,0.019927536231884056,0.1756249964237213,631,500,0.15625,11,0.022,489,0.1528125,105,0.2147239263803681,0,0.0,16.2,-118.2,-79.2,0,0,0.0
600001,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1835,1835,1835,1.0,1.0,1291,0.4034375,371,0.28737412858249417,135,0.104570100697134,0.3421874940395355,1444,1055,0.3296875,135,0.12796208530805686,920,0.2875,371,0.4032608695652174,0,0.0,9.2,-129.7,-66.7,0,0,0.0
2028401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1183,1183,1183,1.0,1.0,935,0.2921875,445,0.47593582887700536,93,0.09946524064171124,0.40625,682,583,0.1821875,93,0.1595197255574614,490,0.153125,79,0.16122448979591836,0,0.0,10.2,-132.87,-81.2,0,0,0.0
1597201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,954,954,954,1.0,1.0,904,0.2825,15,0.016592920353982302,2,0.0022123893805309734,0.006874999962747097,939,891,0.2784375,2,0.002244668911335578,889,0.2778125,48,0.05399325084364454,0,0.0,9.2,-140.2,-87.7,0,0,0.0
2513301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1319,1319,1316,0.9977255496588324,0.9977255496588324,966,0.301875,326,0.33747412008281574,93,0.09627329192546584,0.21375000476837158,872,733,0.2290625,93,0.12687585266030013,640,0.2,112,0.175,0,0.0,12.2,-128.2,-81.7,0,0,0.0
1036301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part2.pickle,prepared,1959,1959,1959,1.0,1.0,1384,0.4325,160,0.11560693641618497,53,0.03829479768786127,0.17125000059604645,1783,1277,0.3990625,53,0.04150352388410337,1224,0.3825,377,0.30800653594771243,0,0.0,16.2,-135.7,-75.58,0,0,0.0
